sweep,summary_path,repeat,model,method_group,run_name,selection_method,selection_preconditioner,training_optimizer,training_mode,seed,safe_rho,safe_epsilon,selected_predicted_fisher_cost,selected_predicted_norm_cost,medqa_accuracy,target_medqa_accuracy,target_delta_medqa_accuracy,reference_medical_reference_primary_score,reference_delta_medical_reference_primary_score,reference_bbq_accuracy,reference_delta_bbq_accuracy,reference_truthfulqa_exact_match,reference_delta_truthfulqa_exact_match,reference_truthfulqa_token_f1,reference_delta_truthfulqa_token_f1,ood_mcq_ood_accuracy,ood_delta_mcq_ood_accuracy,extra_eval_mmlu_non_medical_mmlu_accuracy,extra_eval_delta_mmlu_non_medical_mmlu_accuracy,extra_eval_ifeval_ifeval_proxy_instruction_accuracy,extra_eval_delta_ifeval_ifeval_proxy_instruction_accuracy,extra_eval_bbq_bbq_accuracy,extra_eval_delta_bbq_bbq_accuracy,extra_eval_truthfulqa_truthfulqa_token_f1,extra_eval_delta_truthfulqa_truthfulqa_token_f1,extra_eval_bbq_heldout_kl,extra_eval_truthfulqa_heldout_kl,extra_eval_mmlu_non_medical_heldout_kl,final_validation_loss,final_test_loss,train_wallclock_seconds,estimated_selection_feature_flops,estimated_selector_algorithm_flops,estimated_external_solver_flops,estimated_selection_flops,estimated_sft_flops,estimated_total_flops,estimated_total_flops_including_selection,flops_accounting_complete,all_cumulative_norm_constraints_satisfied,all_cumulative_reference_constraints_satisfied,all_incremental_norm_constraints_satisfied,all_incremental_reference_constraints_satisfied,trajectory_correlations
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_equal_allocation_rho0.0001_epsm1/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.0001_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_equal_allocation_rho0.0001_epsm1,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.0001_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.0001_epsm1_caln64_calseed42,adam,,,42,0.0001,14.17666484375,2104.562744140625,52.303741455078125,0.4140625,0.4140625,,0.3123903364505794,,0.45263157894736844,,0.020202020202020204,,0.17214909395379038,,0.5,,,,,,,,,,,,,0.4939704954092619,0.4870762235396494,874.2418254570075,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3039006446174208.0,1.1471311817728e+16,1.3341778642496421e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9901960784313727,""spearman_predicted_fisher_vs_target_degradation"":-0.7671568627450982,""spearman_realized_kl_vs_instruction_degradation"":-0.5270462766947299,""spearman_realized_kl_vs_medqa_accuracy"":-0.29999999999999993,""spearman_realized_kl_vs_reference_degradation"":0.5999999999999999,""spearman_realized_kl_vs_target_degradation"":-0.752450980392157,""spearman_realized_kl_vs_target_performance"":0.752450980392157,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_equal_allocation_rho0.01_epsm1/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.01_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_equal_allocation_rho0.01_epsm1,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.01_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.01_epsm1_caln64_calseed42,adam,,,42,0.01,14.17666484375,2104.56982421875,52.20289611816406,0.26953125,0.26953125,,0.24872695575053297,,0.3473684210526316,,0.010101010101010102,,0.15008549044843433,,0.40625,,,,,,,,,,,,,0.5413371471412854,0.5377318825476158,849.9243056520063,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3038424531763200.0,1.1470729903316992e+16,1.334172045105532e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":1.0000000000000002,""spearman_predicted_fisher_vs_target_degradation"":-0.7058823529411765,""spearman_realized_kl_vs_instruction_degradation"":0.0,""spearman_realized_kl_vs_medqa_accuracy"":-0.22360679774997896,""spearman_realized_kl_vs_reference_degradation"":0.9746794344808964,""spearman_realized_kl_vs_target_degradation"":-0.7058823529411765,""spearman_realized_kl_vs_target_performance"":0.7058823529411765,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_equal_allocation_rho1_epsm1/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost1_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_equal_allocation_rho1_epsm1,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost1_epsm1_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost1_epsm1_caln64_calseed42,adam,,,42,1.0,14.17666484375,2128.783935546875,52.16495895385742,0.26171875,0.26171875,,0.23394034221645854,,0.3263157894736842,,0.010101010101010102,,0.14156489495923286,,0.39453125,,,,,,,,,,,,,0.558682531970641,0.5536161099589091,841.3971147210104,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3038923315544064.0,1.1471228687097856e+16,1.3341770329433406e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":1.0000000000000002,""spearman_predicted_fisher_vs_target_degradation"":-0.6764705882352942,""spearman_realized_kl_vs_instruction_degradation"":-0.8944271909999159,""spearman_realized_kl_vs_medqa_accuracy"":-0.22360679774997896,""spearman_realized_kl_vs_reference_degradation"":0.8944271909999159,""spearman_realized_kl_vs_target_degradation"":-0.6764705882352942,""spearman_realized_kl_vs_target_performance"":0.6764705882352942,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_equal_allocation_rho0.001_epsm5/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.001_epsm5_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_equal_allocation_rho0.001_epsm5,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.001_epsm5_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.001_epsm5_caln64_calseed42,adam,,,42,0.001,70.88332421875,2104.562744140625,52.303741455078125,0.24609375,0.24609375,,0.2494021738508091,,0.35789473684210527,,0.010101010101010102,,0.1409096108595129,,0.3671875,,,,,,,,,,,,,0.5609196412535209,0.5543028086757482,830.996978516021,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3039006446174208.0,1.1471311817728e+16,1.3341778642496421e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.8308823529411766,""spearman_predicted_fisher_vs_target_degradation"":-0.5416666666666667,""spearman_realized_kl_vs_instruction_degradation"":-0.05270462766947299,""spearman_realized_kl_vs_medqa_accuracy"":-0.7071067811865475,""spearman_realized_kl_vs_reference_degradation"":0.8944271909999159,""spearman_realized_kl_vs_target_degradation"":-0.303921568627451,""spearman_realized_kl_vs_target_performance"":0.303921568627451,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_equal_allocation_rho0.1_epsm5/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.1_epsm5_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_equal_allocation_rho0.1_epsm5,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.1_epsm5_caln64_calseed42_trainconstraint_equal_allocation_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_cost0.1_epsm5_caln64_calseed42,adam,,,42,0.1,70.88332421875,2104.5693359375,52.2028923034668,0.4140625,0.4140625,,0.31342996804684825,,0.4842105263157895,,0.010101010101010102,,0.142649409777907,,0.5234375,,,,,,,,,,,,,0.5154373818553059,0.5079873339455935,846.5196056970162,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3038424531763200.0,1.1470729903316992e+16,1.334172045105532e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9534313725490198,""spearman_predicted_fisher_vs_target_degradation"":-0.18137254901960786,""spearman_realized_kl_vs_instruction_degradation"":-0.8944271909999159,""spearman_realized_kl_vs_medqa_accuracy"":-0.051298917604257706,""spearman_realized_kl_vs_reference_degradation"":0.10540925533894598,""spearman_realized_kl_vs_target_degradation"":-0.12745098039215688,""spearman_realized_kl_vs_target_performance"":0.12745098039215688,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/baseline_less_no_kl/training_runs/less_low_rank_adam_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,baseline_less_no_kl,less_low_rank_adam_pct25.6_seed42,less_low_rank_adam,adam,,,42,,,,,0.4375,0.4375,,0.35527252963639805,,0.5578947368421052,,0.010101010101010102,,0.15265032243069088,,0.546875,,,,,,,,,,,,,0.9286579387739863,0.8982055302621,760.4991688719892,1.2194647446336307e+17,26238240.0,0.0,1.2194647448960131e+17,3431632412344320.0,1.1863937783898112e+16,1.3381041227349942e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9901960784313727,""spearman_predicted_fisher_vs_target_degradation"":0.5588235294117648,""spearman_realized_kl_vs_instruction_degradation"":-0.35909242322980395,""spearman_realized_kl_vs_medqa_accuracy"":0.9486832980505138,""spearman_realized_kl_vs_reference_degradation"":0.7071067811865475,""spearman_realized_kl_vs_target_degradation"":0.573529411764706,""spearman_realized_kl_vs_target_performance"":-0.573529411764706,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_legacy_adam_greedy_gamma0.01_epsm0.5/training_runs/safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_legacy_adam_greedy_gamma0.01_epsm0.5,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42,adam,,,42,0.0430598752837312,0.16950118408203124,2.5643887519836426,0.02724941074848175,0.453125,0.453125,,0.3147604018613914,,0.4842105263157895,,0.010101010101010102,,0.14531027740699334,,0.5234375,,,,,,,,,,,,,0.537343230901953,0.5357827262393984,770.2804647150042,1.2194647446336307e+17,169313136.0,0.0,1.2194647463267621e+17,3090131783712768.0,1.152243715526656e+16,1.3346891178794277e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9950980392156864,""spearman_predicted_fisher_vs_target_degradation"":0.27450980392156865,""spearman_realized_kl_vs_instruction_degradation"":0.35355339059327373,""spearman_realized_kl_vs_medqa_accuracy"":0.22360679774997896,""spearman_realized_kl_vs_reference_degradation"":0.15389675281277312,""spearman_realized_kl_vs_target_degradation"":0.2794117647058824,""spearman_realized_kl_vs_target_performance"":-0.2794117647058824,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_legacy_adam_greedy_gamma1_epsm0.5/training_runs/safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_legacy_adam_greedy_gamma1_epsm0.5,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42,adam,,,42,4.3059875283731195,0.16950118408203124,8.1154146194458,0.03281218931078911,0.43359375,0.43359375,,0.32726488504563367,,0.49473684210526314,,0.010101010101010102,,0.15979292798600425,,0.53515625,,,,,,,,,,,,,0.5217001371493097,0.5152785312335899,743.3140730680025,1.2194647446336307e+17,169313136.0,0.0,1.2194647463267621e+17,3683684482940928.0,1.211598985449472e+16,1.3406246448717093e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9558823529411766,""spearman_predicted_fisher_vs_target_degradation"":0.13480392156862747,""spearman_realized_kl_vs_instruction_degradation"":0.28867513459481287,""spearman_realized_kl_vs_medqa_accuracy"":-0.28867513459481287,""spearman_realized_kl_vs_reference_degradation"":0.6708203932499369,""spearman_realized_kl_vs_target_degradation"":0.14215686274509806,""spearman_realized_kl_vs_target_performance"":-0.14215686274509806,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_legacy_adam_greedy_gamma0.1_epsm1/training_runs/safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_legacy_adam_greedy_gamma0.1_epsm1,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm1_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm1_caln64_calseed42,adam,,,42,1.7223950113492479,0.3390023681640625,6.124972820281982,0.03352649509906769,0.47265625,0.47265625,,0.324999284849338,,0.5052631578947369,,0.010101010101010102,,0.1447354118039391,,0.5390625,,,,,,,,,,,,,0.5358810262772086,0.5252680028451296,744.1032197980094,1.2194647446336307e+17,169313136.0,0.0,1.2194647463267621e+17,3433544416837632.0,1.1865849788391424e+16,1.3381232442106763e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9754901960784315,""spearman_predicted_fisher_vs_target_degradation"":0.33333333333333337,""spearman_realized_kl_vs_instruction_degradation"":-0.4472135954999579,""spearman_realized_kl_vs_medqa_accuracy"":0.4472135954999579,""spearman_realized_kl_vs_reference_degradation"":0.09999999999999998,""spearman_realized_kl_vs_target_degradation"":0.3872549019607844,""spearman_realized_kl_vs_target_performance"":-0.3872549019607844,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_legacy_adam_greedy_gamma0.01_epsm2/training_runs/safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_legacy_adam_greedy_gamma0.01_epsm2,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm2_caln64_calseed42,adam,,,42,0.6889580045396992,0.678004736328125,3.727137804031372,0.0314248688519001,0.44140625,0.44140625,,0.31606012040093273,,0.49473684210526314,,0.010101010101010102,,0.13738339869660232,,0.50390625,,,,,,,,,,,,,0.5203125238585926,0.5136037591942831,749.2235540770052,1.2194647446336307e+17,169313136.0,0.0,1.2194647463267621e+17,3124464733962240.0,1.1556770105516032e+16,1.3350324473819224e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9975490196078433,""spearman_predicted_fisher_vs_target_degradation"":0.1470588235294118,""spearman_realized_kl_vs_instruction_degradation"":-0.5270462766947299,""spearman_realized_kl_vs_medqa_accuracy"":-0.10540925533894598,""spearman_realized_kl_vs_reference_degradation"":0.051298917604257706,""spearman_realized_kl_vs_target_degradation"":0.1544117647058824,""spearman_realized_kl_vs_target_performance"":-0.1544117647058824,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_legacy_adam_greedy_gamma1_epsm2/training_runs/safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_legacy_adam_greedy_gamma1_epsm2,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed42,adam,,,42,68.89580045396991,0.678004736328125,23.51050567626953,0.08163274079561234,0.44921875,0.44921875,,0.38419573700737286,,0.6210526315789474,,0.010101010101010102,,0.14733884243579834,,0.57421875,,,,,,,,,,,,,0.6268927205799159,0.6016961636705502,746.3171300989925,1.2194647446336307e+17,169313136.0,0.0,1.2194647463267621e+17,3402702953054208.0,1.1835008324608e+16,1.3378148295728421e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9362745098039217,""spearman_predicted_fisher_vs_target_degradation"":0.25490196078431376,""spearman_realized_kl_vs_instruction_degradation"":-0.8207826816681233,""spearman_realized_kl_vs_medqa_accuracy"":0.0,""spearman_realized_kl_vs_reference_degradation"":0.19999999999999996,""spearman_realized_kl_vs_target_degradation"":0.40196078431372556,""spearman_realized_kl_vs_target_performance"":-0.40196078431372556,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_hard_feasible_greedy_gamma0.1_epsm0.5/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_hard_feasible_greedy_gamma0.1_epsm0.5,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm0.5_caln64_calseed42,adam,,,42,0.43059875283731197,0.16950118408203124,0.4139561951160431,0.0017381777288392186,0.4375,0.4375,,0.3586537731982855,,0.5263157894736842,,0.020202020202020204,,0.1909917569228868,,0.51953125,,,,,,,,,,,,,0.5136323528106989,0.4940885501478518,150.16948265497922,1.2194647446336307e+17,1867793520.0,0.0,1.2194647633115659e+17,517820695166976.0,3133129074950144.0,1.2507960540610674e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9999999999999998,""spearman_predicted_fisher_vs_target_degradation"":-0.9999999999999998,""spearman_realized_kl_vs_instruction_degradation"":null,""spearman_realized_kl_vs_medqa_accuracy"":null,""spearman_realized_kl_vs_reference_degradation"":null,""spearman_realized_kl_vs_target_degradation"":-0.9999999999999998,""spearman_realized_kl_vs_target_performance"":0.9999999999999998,""trajectory_point_count"":4}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_hard_feasible_greedy_gamma0.01_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_hard_feasible_greedy_gamma0.01_epsm1,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm1_caln64_calseed42,adam,,,42,0.1722395011349248,0.3390023681640625,0.15605905652046204,0.0013596477219834924,0.40625,0.40625,,0.3620300893032117,,0.5368421052631579,,0.010101010101010102,,0.1872180733432655,,0.53125,,,,,,,,,,,,,0.5098211315201772,0.49251506617631124,148.3031709319912,1.2194647446336307e+17,1867793520.0,0.0,1.2194647633115659e+17,449237925298176.0,3064546305081344.0,1.2501102263623794e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9999999999999998,""spearman_predicted_fisher_vs_target_degradation"":-0.7999999999999998,""spearman_realized_kl_vs_instruction_degradation"":null,""spearman_realized_kl_vs_medqa_accuracy"":null,""spearman_realized_kl_vs_reference_degradation"":null,""spearman_realized_kl_vs_target_degradation"":-0.7999999999999998,""spearman_realized_kl_vs_target_performance"":0.7999999999999998,""trajectory_point_count"":4}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_hard_feasible_greedy_gamma1_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_hard_feasible_greedy_gamma1_epsm1,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42,adam,,,42,17.223950113492478,0.3390023681640625,13.924778938293457,0.049079325050115585,0.4453125,0.4453125,,0.33766360173212884,,0.5368421052631579,,0.010101010101010102,,0.13848509820109978,,0.5234375,,,,,,,,,,,,,0.5707217337643578,0.5614201316749164,751.9369470920064,1.2194647446336307e+17,1867793520.0,0.0,1.2194647633115659e+17,3548430947696640.0,1.1980736319250432e+16,1.3392721265040702e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9901960784313727,""spearman_predicted_fisher_vs_target_degradation"":0.1985294117647059,""spearman_realized_kl_vs_instruction_degradation"":-0.20519567041703082,""spearman_realized_kl_vs_medqa_accuracy"":0.0,""spearman_realized_kl_vs_reference_degradation"":0.9746794344808964,""spearman_realized_kl_vs_target_degradation"":0.20833333333333337,""spearman_realized_kl_vs_target_performance"":-0.20833333333333337,""trajectory_point_count"":17}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_hard_feasible_greedy_gamma0.1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_hard_feasible_greedy_gamma0.1_epsm2,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42,adam,,,42,6.8895800453969915,0.678004736328125,6.807490348815918,0.027346167713403702,0.43359375,0.43359375,,0.3500535908458748,,0.5578947368421052,,0.010101010101010102,,0.14221244484964432,,0.5234375,,,,,,,,,,,,,0.6790631100958199,0.6582362249671628,490.4396104729967,1.2194647446336307e+17,1867793520.0,0.0,1.2194647633115659e+17,2017331001704448.0,8059676799311872.0,1.3000615313046846e+17,True,,,False,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9727272727272728,""spearman_predicted_fisher_vs_target_degradation"":0.23636363636363636,""spearman_realized_kl_vs_instruction_degradation"":-0.6324555320336759,""spearman_realized_kl_vs_medqa_accuracy"":-0.2581988897471611,""spearman_realized_kl_vs_reference_degradation"":0.7745966692414834,""spearman_realized_kl_vs_target_degradation"":0.2636363636363636,""spearman_realized_kl_vs_target_performance"":-0.2636363636363636,""trajectory_point_count"":11}"
setting_2_medqa_medmcqa_selector_trajectory_sweep_v3,setting_2_medqa_medmcqa_selector_trajectory_sweep_v3/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_corrected_adam_greedy_gamma0.01_epsm0.5/training_runs/safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,repeat_00,olmo7b_instruct,safe_corrected_adam_greedy_gamma0.01_epsm0.5,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42,safe_low_rank_adam_precondition_before_projection_reference_greedy_marginal_eta0.0064_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42,adam,,,42,96.93046226652659,7.088332421875,2516.993408203125,49.79343795776367,0.43359375,0.43359375,,0.32508842347319206,,0.5052631578947369,,0.010101010101010102,,0.14491368905164723,,0.54296875,,,,,,,,,,,,,0.522909052810762,0.5189549835479818,762.4468514519976,1.2194647446336307e+17,143873136.0,0.0,1.2194647460723621e+17,3135853630291968.0,1.156815900184576e+16,1.3351463360908197e+17,True,,,True,True,"{""spearman_predicted_fisher_vs_realized_kl"":0.9607843137254903,""spearman_predicted_fisher_vs_target_degradation"":0.10784313725490198,""spearman_realized_kl_vs_instruction_degradation"":-0.41039134083406165,""spearman_realized_kl_vs_medqa_accuracy"":0.15811388300841897,""spearman_realized_kl_vs_reference_degradation"":0.0,""spearman_realized_kl_vs_target_degradation"":0.19607843137254904,""spearman_realized_kl_vs_target_performance"":-0.19607843137254904,""trajectory_point_count"":17}"
